Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
817,tt0061696,2014-07-16,2014-07-16,,Games,https://www.imdb.com/title/tt0061696/,movie,6.4,100,1967,Thriller,1453,1967-09-17,Curtis Harrington
818,tt0065858,2014-07-16,2014-07-16,,How Awful About Allan,https://www.imdb.com/title/tt0065858/,tvMovie,5.7,90,1970,"Horror, Thriller",945,1970-09-22,Curtis Harrington
819,tt0067975,2014-07-16,2014-07-16,,What's the Matter with Helen?,https://www.imdb.com/title/tt0067975/,movie,6.3,101,1971,"Crime, Horror, Musical, Mystery, Thriller",2162,1971-06-26,Curtis Harrington
820,tt0067983,2014-07-16,2014-07-16,,Whoever Slew Auntie Roo?,https://www.imdb.com/title/tt0067983/,movie,6.1,91,1972,"Horror, Thriller",2397,1972-02-11,Curtis Harrington
821,tt0070270,2014-07-16,2014-07-16,,The Killing Kind,https://www.imdb.com/title/tt0070270/,movie,6.1,95,1973,"Crime, Drama, Horror, Thriller",1181,1973-04-07,Curtis Harrington
822,tt0069855,2014-07-16,2014-07-16,,The Cat Creature,https://www.imdb.com/title/tt0069855/,tvMovie,5.7,72,1973,Horror,445,1973-12-11,Curtis Harrington
823,tt0071395,2014-07-16,2014-07-16,,The Dead Don't Die,https://www.imdb.com/title/tt0071395/,tvMovie,5.5,74,1975,"Horror, Thriller",361,1975-01-14,Curtis Harrington
824,tt0071718,2014-07-16,2014-07-16,,Killer Bees,https://www.imdb.com/title/tt0071718/,tvMovie,4.8,74,1974,Horror,531,1974-02-26,Curtis Harrington
825,tt0076644,2014-07-16,2014-07-16,,Ruby,https://www.imdb.com/title/tt0076644/,movie,4.5,85,1977,"Drama, Horror",1069,1977-06-23,Curtis Harrington
826,tt0077429,2014-07-16,2014-07-16,,Devil Dog: The Hound of Hell,https://www.imdb.com/title/tt0077429/,tvMovie,5.2,95,1978,"Horror, Thriller",1394,1978-10-31,Curtis Harrington
827,tt0066893,2014-07-16,2014-07-16,,Carnival of Blood,https://www.imdb.com/title/tt0066893/,movie,3.8,87,1970,Horror,607,1970-12-31,Leonard Kirtman
828,tt0082955,2014-07-16,2014-07-16,,Wheeler,https://www.imdb.com/title/tt0082955/,movie,3.8,89,1975,"Crime, Horror",355,1975-05-21,"Jack Collins, Jim Feazell"
829,tt0168137,2014-07-16,2014-07-16,,The Psycho Lover,https://www.imdb.com/title/tt0168137/,movie,5.7,80,1970,"Crime, Horror",214,1970-03-31,Robert Vincent O'Neil
830,tt0136376,2014-07-16,2014-07-16,,Love Me Deadly,https://www.imdb.com/title/tt0136376/,movie,5.5,95,1972,Horror,642,1972-08-11,Jacques Lacerte
831,tt0067192,2014-07-16,2014-07-16,,The Headless Eyes,https://www.imdb.com/title/tt0067192/,movie,4.0,78,1971,Horror,509,1971-10-27,Kent Bateman
832,tt0070572,2014-07-16,2014-07-16,,An Eye for an Eye,https://www.imdb.com/title/tt0070572/,movie,5.1,84,1973,"Horror, Thriller",212,1973-09-12,Larry G. Brown
833,tt0084272,2014-07-16,2014-07-16,,The Love Butcher,https://www.imdb.com/title/tt0084272/,movie,5.8,85,1975,Horror,456,1975-12-01,"Don Jones, Mikel Angel"
834,tt0074920,2014-07-16,2014-07-16,,Mosquito der Schänder,https://www.imdb.com/title/tt0074920/,movie,5.5,90,1976,Horror,587,1976-11-05,Marijan Vajda
835,tt0164143,2014-07-16,2014-07-16,,The Psychotronic Man,https://www.imdb.com/title/tt0164143/,movie,2.9,90,1979,"Horror, Sci-Fi",492,1979-04-30,Jack M. Sell
836,tt0071639,2014-07-16,2014-07-16,,Poor Albert and Little Annie,https://www.imdb.com/title/tt0071639/,movie,4.0,81,1972,"Drama, Horror, Thriller",435,1972-04-01,Paul Leder
837,tt0071654,2014-07-16,2014-07-16,,Impulse,https://www.imdb.com/title/tt0071654/,movie,4.8,82,1974,"Horror, Thriller",586,1974-01-31,William Grefé
838,tt0082818,2014-07-16,2014-07-16,,Nightmare,https://www.imdb.com/title/tt0082818/,movie,5.6,97,1981,Horror,4150,1981-10-16,Romano Scavolini
839,tt0068892,2014-07-16,2014-07-16,,The Mad Bomber,https://www.imdb.com/title/tt0068892/,movie,5.7,91,1973,"Action, Crime, Drama, Thriller",733,1973-04-30,Bert I. Gordon
840,tt0069838,2014-07-16,2014-07-16,,La campana del infierno,https://www.imdb.com/title/tt0069838/,movie,5.7,106,1973,"Horror, Thriller",1479,1973-09-16,"Claudio Guerín, Juan Antonio Bardem"
841,tt0067732,2014-07-16,2014-07-16,,La semana del asesino,https://www.imdb.com/title/tt0067732/,movie,6.3,98,1972,"Crime, Drama, Horror, Thriller",1686,1972-05-04,Eloy de la Iglesia
842,tt0068732,2014-07-16,2014-07-16,,Images,https://www.imdb.com/title/tt0068732/,movie,7.1,104,1972,"Drama, Horror, Mystery",7417,1972-05-09,Robert Altman
843,tt0072417,2014-07-16,2014-07-16,,A Woman Under the Influence,https://www.imdb.com/title/tt0072417/,movie,8.1,155,1974,"Drama, Romance",27228,1974-10-12,John Cassavetes
844,tt0075612,2014-07-16,2014-07-16,,3 Women,https://www.imdb.com/title/tt0075612/,movie,7.7,124,1977,"Drama, Mystery, Thriller",16654,1977-04-10,Robert Altman
845,tt0075433,2014-07-16,2014-07-16,,The Witch Who Came from the Sea,https://www.imdb.com/title/tt0075433/,movie,5.7,83,1976,"Drama, Horror, Thriller",2436,1976-01-02,Matt Cimber
846,tt0076127,2014-07-16,2014-07-16,,Haunts,https://www.imdb.com/title/tt0076127/,movie,4.7,97,1976,Horror,676,1976-08-25,Herb Freed
847,tt0073820,2014-07-16,2014-07-16,,Trilogy of Terror,https://www.imdb.com/title/tt0073820/,tvMovie,6.5,72,1975,"Horror, Thriller",8167,1975-03-04,Dan Curtis
848,tt0076771,2014-07-16,2014-07-16,,The Strange Possession of Mrs. Oliver,https://www.imdb.com/title/tt0076771/,tvMovie,5.6,78,1977,"Drama, Horror, Mystery, Thriller",274,1977-02-28,Gordon Hessler
849,tt0124501,2014-07-16,2014-07-16,,Evil Come Evil Go,https://www.imdb.com/title/tt0124501/,movie,3.7,66,1972,Horror,456,1974-02-18,Walt Davis
850,tt0072831,2014-07-16,2014-07-16,,Criminally Insane,https://www.imdb.com/title/tt0072831/,movie,5.3,61,1975,"Horror, Thriller",1086,1975-12-31,Nick Millard
851,tt0078343,2014-07-16,2014-07-16,,Suor Omicidi,https://www.imdb.com/title/tt0078343/,movie,5.0,88,1979,"Horror, Mystery, Thriller",2107,1979-05-10,Giulio Berruti
852,tt0069292,2014-07-16,2014-07-16,,"So Evil, My Sister",https://www.imdb.com/title/tt0069292/,movie,4.4,80,1974,Horror,103,1974-12-25,Reginald Le Borg
853,tt0091560,2014-07-16,2014-07-16,,Mountaintop Motel Massacre,https://www.imdb.com/title/tt0091560/,movie,4.5,95,1983,Horror,1721,1983-07-15,Jim McCullough Sr.
854,tt0064437,2014-07-16,2014-07-16,,The Honeymoon Killers,https://www.imdb.com/title/tt0064437/,movie,7.0,107,1970,"Crime, Drama, Romance, Thriller",5610,1970-02-04,"Donald Volkman, Leonard Kastle, Martin Scorsese"
855,tt0084358,2014-07-16,2014-07-16,,Mortelle randonnée,https://www.imdb.com/title/tt0084358/,movie,7.0,120,1983,"Crime, Mystery, Romance, Thriller",2602,1983-03-09,Claude Miller
856,tt0090738,2014-07-16,2014-07-16,,Black Widow,https://www.imdb.com/title/tt0090738/,movie,6.4,102,1987,"Crime, Drama, Mystery, Thriller",10613,1987-02-06,Bob Rafelson
857,tt0159781,2014-07-16,2014-07-16,,Histoires extraordinaires: Le système du docteur Goudron et du professeur Plume,https://www.imdb.com/title/tt0159781/,tvEpisode,6.3,55,1981,,32,1981-03-21,Claude Chabrol
858,tt0023640,2014-07-16,2014-07-16,,Unheimliche Geschichten,https://www.imdb.com/title/tt0023640/,movie,6.5,89,1932,"Comedy, Sci-Fi, Horror",132,1932-09-07,Richard Oswald
859,tt0044880,2014-07-16,2014-07-16,,Manicomio,https://www.imdb.com/title/tt0044880/,movie,6.5,80,1954,Comedy,91,1954-01-25,"Luis María Delgado, Fernando Fernán Gómez"
860,tt0068504,2014-07-16,2014-07-16,,La mansión de la locura,https://www.imdb.com/title/tt0068504/,movie,5.1,99,1973,Horror,1206,1973-08-10,Juan López Moctezuma
861,tt0038109,2014-07-16,2014-07-16,,Spellbound,https://www.imdb.com/title/tt0038109/,movie,7.5,111,1945,"Film-Noir, Mystery, Romance, Thriller",50647,1945-10-31,Alfred Hitchcock
862,tt0040444,2014-07-16,2014-07-16,,Hollow Triumph,https://www.imdb.com/title/tt0040444/,movie,6.7,83,1948,"Crime, Drama, Film-Noir, Music, Mystery, Romance, Thriller",3069,1948-08-18,"Paul Henreid, Steve Sekely"
863,tt0094910,2014-07-16,2014-07-16,,The Couch Trip,https://www.imdb.com/title/tt0094910/,movie,5.8,97,1988,Comedy,5406,1988-01-15,Michael Ritchie
864,tt0081459,2014-07-16,2014-07-16,,Schizoid,https://www.imdb.com/title/tt0081459/,movie,5.0,89,1980,"Drama, Horror, Mystery, Thriller",1812,1980-09-30,David Paulsen
865,tt0081334,2014-07-16,2014-07-16,,Phobia,https://www.imdb.com/title/tt0081334/,movie,4.2,91,1980,"Drama, Horror, Thriller",751,1980-08-29,John Huston
866,tt0092842,2014-07-16,2014-07-16,,Dead of Winter,https://www.imdb.com/title/tt0092842/,movie,6.2,100,1987,"Drama, Horror, Thriller",4428,1987-01-31,Arthur Penn
867,tt0068231,2014-07-16,2014-07-16,,Asylum of Satan,https://www.imdb.com/title/tt0068231/,movie,3.9,80,1972,Horror,493,1972-12-31,William Girdler
868,tt0081237,2014-07-16,2014-07-16,,The Ninth Configuration,https://www.imdb.com/title/tt0081237/,movie,6.8,118,1980,"Comedy, Drama, Horror, Mystery, Thriller",8443,1980-02-29,William Peter Blatty
869,tt0073486,2014-07-16,2014-07-16,,One Flew Over the Cuckoo's Nest,https://www.imdb.com/title/tt0073486/,movie,8.7,133,1975,Drama,1038633,1975-11-19,Milos Forman
870,tt0080902,2014-07-16,2014-07-16,,Human Experiments,https://www.imdb.com/title/tt0080902/,movie,4.4,82,1979,"Crime, Horror, Thriller",787,1979-10-31,Gregory Goodell
871,tt0080732,2014-07-16,2014-07-16,,The Fifth Floor,https://www.imdb.com/title/tt0080732/,movie,5.0,90,1978,Thriller,483,1978-11-15,Howard Avedis
872,tt0089269,2014-07-16,2014-07-16,,Hellhole,https://www.imdb.com/title/tt0089269/,movie,5.0,95,1985,"Action, Drama, Horror, Thriller",908,1985-03-15,"Pierre De Moro, Tom DeSimone"
873,tt0085846,2014-07-16,2014-07-16,,Lies,https://www.imdb.com/title/tt0085846/,movie,6.1,100,1983,"Drama, Thriller",213,1983-12-31,"Ken Wheat, Jim Wheat"
874,tt0069994,2014-07-16,2014-07-16,,The Forgotten,https://www.imdb.com/title/tt0069994/,movie,4.9,89,1973,"Horror, Thriller",3374,1973-05-16,S.F. Brownrigg
875,tt0075088,2014-07-16,2014-07-16,,Scum of the Earth,https://www.imdb.com/title/tt0075088/,movie,5.2,90,1974,"Drama, Horror, Thriller",279,1974-07-31,S.F. Brownrigg
876,tt0080648,2014-07-16,2014-07-16,,Don't Hang Up,https://www.imdb.com/title/tt0080648/,movie,5.0,85,1974,"Horror, Thriller",624,1974-05-01,S.F. Brownrigg
877,tt0080990,2014-07-16,2014-07-16,,Keep My Grave Open,https://www.imdb.com/title/tt0080990/,movie,4.4,79,1977,Horror,432,1977-12-17,S.F. Brownrigg
878,tt0079082,2014-07-16,2014-07-16,,The Driller Killer,https://www.imdb.com/title/tt0079082/,movie,5.2,96,1979,"Drama, Horror, Thriller",8170,1979-06-15,Abel Ferrara
879,tt0082776,2014-07-16,2014-07-16,,Ms .45,https://www.imdb.com/title/tt0082776/,movie,6.8,80,1981,"Crime, Drama, Thriller",11771,1981-04-24,Abel Ferrara
880,tt0087247,2014-07-16,2014-07-16,,Fear City,https://www.imdb.com/title/tt0087247/,movie,5.7,95,1984,"Crime, Drama, Mystery, Thriller",4074,1984-07-18,Abel Ferrara
881,tt0091121,2014-07-16,2014-07-16,,The Gladiator,https://www.imdb.com/title/tt0091121/,tvMovie,5.3,98,1986,"Action, Drama, Thriller",774,1986-02-03,Abel Ferrara
882,tt0092751,2014-07-16,2014-07-16,,China Girl,https://www.imdb.com/title/tt0092751/,movie,6.2,90,1987,"Crime, Drama, Romance",2175,1987-09-07,Abel Ferrara
883,tt0079592,2014-07-16,2014-07-16,,Murder by Decree,https://www.imdb.com/title/tt0079592/,movie,6.8,124,1979,"Crime, Mystery, Thriller",6265,1979-02-01,Bob Clark
884,tt0084719,2014-07-16,2014-07-16,,Lo squartatore di New York,https://www.imdb.com/title/tt0084719/,movie,6.3,91,1982,"Horror, Mystery, Thriller",11916,1982-03-04,Lucio Fulci
885,tt0088852,2014-07-16,2014-07-16,,Bridge Across Time,https://www.imdb.com/title/tt0088852/,tvMovie,4.9,97,1985,"Crime, Fantasy, Horror, Thriller",690,1985-10-22,E.W. Swackhamer
886,tt0089922,2014-07-16,2014-07-16,,The Ripper,https://www.imdb.com/title/tt0089922/,video,3.8,102,1985,Horror,400,1985-11-30,Christopher Lewis
887,tt0080025,2014-07-16,2014-07-16,,Time After Time,https://www.imdb.com/title/tt0080025/,movie,7.1,112,1979,"Adventure, Drama, Sci-Fi, Thriller",19911,1979-08-31,Nicholas Meyer
888,tt0078269,2014-07-16,2014-07-16,,The Silent Partner,https://www.imdb.com/title/tt0078269/,movie,7.4,106,1978,"Comedy, Crime, Drama, Thriller",7236,1978-09-07,"Daryl Duke, Curtis Hanson"
889,tt0086449,2014-07-16,2014-07-16,,To All a Goodnight,https://www.imdb.com/title/tt0086449/,movie,4.6,87,1980,"Horror, Mystery, Thriller",2088,1980-01-30,David Hess
890,tt0090192,2014-07-16,2014-07-16,,Trancers,https://www.imdb.com/title/tt0090192/,movie,6.0,76,1984,"Action, Sci-Fi",7173,1984-11-07,Charles Band
891,tt0088117,2014-07-16,2014-07-16,,"Silent Night, Deadly Night",https://www.imdb.com/title/tt0088117/,movie,5.8,79,1984,"Horror, Thriller",17561,1984-11-09,Charles E. Sellier Jr.
892,tt0093974,2014-07-16,2014-07-16,,"Silent Night, Deadly Night 2",https://www.imdb.com/title/tt0093974/,movie,3.8,88,1987,"Horror, Thriller",8273,1987-04-10,Lee Harry
893,tt0081793,2014-07-16,2014-07-16,,You Better Watch Out,https://www.imdb.com/title/tt0081793/,movie,5.5,100,1980,"Horror, Thriller",7952,1980-11-30,Lewis Jackson
894,tt0089961,2014-07-16,2014-07-16,,Santa Claus: The Movie,https://www.imdb.com/title/tt0089961/,movie,6.2,107,1985,"Adventure, Family, Fantasy",14692,1985-11-27,Jeannot Szwarc
895,tt0076150,2014-07-16,2014-07-16,,Communion,https://www.imdb.com/title/tt0076150/,movie,6.4,107,1976,"Crime, Drama, Horror, Mystery, Thriller",12341,1976-11-12,Alfred Sole
896,tt0083168,2014-07-16,2014-07-16,,Tanya's Island,https://www.imdb.com/title/tt0083168/,movie,4.1,82,1980,Drama,423,1980-12-05,Alfred Sole
897,tt0084464,2014-07-16,2014-07-16,,Pandemonium,https://www.imdb.com/title/tt0084464/,movie,5.2,82,1982,"Comedy, Horror, Mystery",1440,1982-04-02,Alfred Sole
898,tt0070379,2014-07-16,2014-07-16,,Mean Streets,https://www.imdb.com/title/tt0070379/,movie,7.2,112,1973,"Crime, Drama, Thriller",114554,1973-10-02,Martin Scorsese
899,tt0075314,2014-07-16,2014-07-16,,Taxi Driver,https://www.imdb.com/title/tt0075314/,movie,8.2,114,1976,"Crime, Drama",878192,1976-02-08,Martin Scorsese
900,tt0076451,2014-07-16,2014-07-16,,"New York, New York",https://www.imdb.com/title/tt0076451/,movie,6.6,155,1977,"Drama, Music, Musical",20999,1977-06-21,Martin Scorsese
901,tt0081398,2014-07-16,2014-07-16,,Raging Bull,https://www.imdb.com/title/tt0081398/,movie,8.1,129,1980,"Biography, Drama, Sport",367009,1980-11-13,Martin Scorsese
902,tt0085794,2014-07-16,2014-07-16,,The King of Comedy,https://www.imdb.com/title/tt0085794/,movie,7.8,109,1982,"Comedy, Crime, Drama, Thriller",111310,1982-12-18,Martin Scorsese
903,tt0088680,2014-07-16,2014-07-16,,After Hours,https://www.imdb.com/title/tt0088680/,movie,7.6,97,1985,"Comedy, Crime, Drama, Thriller",75431,1985-08-16,Martin Scorsese
904,tt0074802,2014-07-16,2014-07-16,,Lipstick,https://www.imdb.com/title/tt0074802/,movie,5.6,89,1976,"Crime, Drama, Thriller",2602,1976-04-02,Lamont Johnson
905,tt0083178,2014-07-16,2014-07-16,,Tattoo,https://www.imdb.com/title/tt0083178/,movie,5.2,103,1981,"Drama, Horror, Thriller",843,1981-10-09,Bob Brooks
906,tt0079613,2014-07-16,2014-07-16,,Natural Enemies,https://www.imdb.com/title/tt0079613/,movie,6.9,100,1979,"Drama, Thriller",340,1979-11-01,Jeff Kanew
907,tt0082244,2014-07-16,2014-07-16,,Deadline,https://www.imdb.com/title/tt0082244/,movie,5.6,90,1980,"Drama, Horror, Thriller",750,1980-12-31,Mario Azzopardi
908,tt0070915,2014-07-16,2014-07-16,,White Lightning,https://www.imdb.com/title/tt0070915/,movie,6.4,101,1973,"Action, Crime, Drama",5328,1973-08-08,Joseph Sargent
909,tt0071788,2014-07-16,2014-07-16,,Macon County Line,https://www.imdb.com/title/tt0071788/,movie,6.6,89,1974,"Action, Drama, Romance",1571,1974-08-08,Richard Compton
910,tt0074706,2014-07-16,2014-07-16,,Jackson County Jail,https://www.imdb.com/title/tt0074706/,movie,6.1,89,1976,"Action, Crime, Drama, Thriller",1374,1976-04-16,Michael Miller
911,tt0077530,2014-07-16,2014-07-16,,Eyes of Laura Mars,https://www.imdb.com/title/tt0077530/,movie,6.1,104,1978,"Mystery, Thriller",11272,1978-08-02,Irvin Kershner
912,tt0091032,2014-07-16,2014-07-16,,The Fantasist,https://www.imdb.com/title/tt0091032/,movie,5.0,98,1986,Thriller,347,1986-08-31,Robin Hardy
913,tt0078880,2014-07-16,2014-07-16,,Bloodrage,https://www.imdb.com/title/tt0078880/,movie,4.7,78,1980,"Crime, Horror, Thriller",349,1980-05-20,Joseph Zito
914,tt0082813,2014-07-16,2014-07-16,,"Butcher, Baker, Nightmare Maker",https://www.imdb.com/title/tt0082813/,movie,6.3,96,1981,"Horror, Mystery, Thriller",4411,1981-06-30,William Asher
915,tt0074746,2014-07-16,2014-07-16,,The Killer Inside Me,https://www.imdb.com/title/tt0074746/,movie,5.9,99,1976,"Crime, Drama",490,1976-10-31,Burt Kennedy
916,tt0066999,2014-07-16,2014-07-16,,Dirty Harry,https://www.imdb.com/title/tt0066999/,movie,7.7,102,1971,"Action, Crime, Thriller",163485,1971-12-21,"Don Siegel, Clint Eastwood"
917,tt0076070,2014-07-16,2014-07-16,,The Gauntlet,https://www.imdb.com/title/tt0076070/,movie,6.4,109,1977,"Action, Crime, Thriller",24379,1977-12-17,Clint Eastwood
918,tt0088272,2014-07-16,2014-07-16,,Tightrope,https://www.imdb.com/title/tt0088272/,movie,6.3,114,1984,"Crime, Mystery, Thriller",18583,1984-08-17,"Richard Tuggle, Clint Eastwood"
919,tt0080569,2014-07-16,2014-07-16,,Cruising,https://www.imdb.com/title/tt0080569/,movie,6.5,102,1980,"Crime, Drama, Mystery, Thriller",26236,1980-02-08,William Friedkin
920,tt0085366,2014-07-16,2014-07-16,,Copkiller (l'assassino dei poliziotti),https://www.imdb.com/title/tt0085366/,movie,5.5,117,1983,"Crime, Thriller",1067,1983-02-22,Roberto Faenza
921,tt0090859,2014-07-16,2014-07-16,,Cobra,https://www.imdb.com/title/tt0090859/,movie,5.8,87,1986,"Action, Crime, Thriller",77322,1986-05-22,George P. Cosmatos
922,tt0091474,2014-07-16,2014-07-16,,Manhunter,https://www.imdb.com/title/tt0091474/,movie,7.2,120,1986,"Crime, Mystery, Thriller",77507,1986-08-15,Michael Mann
923,tt0092783,2014-07-16,2014-07-16,,Cop,https://www.imdb.com/title/tt0092783/,movie,6.4,110,1988,"Crime, Drama, Mystery, Thriller",5864,1988-02-05,James B. Harris
924,tt0079688,2014-07-16,2014-07-16,,Over the Edge,https://www.imdb.com/title/tt0079688/,movie,7.3,95,1979,"Crime, Drama",7738,1979-05-18,Jonathan Kaplan
925,tt0086589,2014-07-16,2014-07-16,,Suburbia,https://www.imdb.com/title/tt0086589/,movie,6.9,94,1983,"Drama, Thriller",5756,1983-07-22,Penelope Spheeris
926,tt0090770,2014-07-16,2014-07-16,,The Boys Next Door,https://www.imdb.com/title/tt0090770/,movie,6.4,91,1985,"Crime, Drama, Thriller",3432,1985-10-31,Penelope Spheeris
927,tt0081291,2014-07-16,2014-07-16,,Out of the Blue,https://www.imdb.com/title/tt0081291/,movie,7.2,94,1980,Drama,3656,1980-05-20,Dennis Hopper
928,tt0091860,2014-07-16,2014-07-16,,River's Edge,https://www.imdb.com/title/tt0091860/,movie,6.9,99,1986,"Crime, Drama",19473,1986-08-27,Tim Hunter
929,tt0090866,2014-07-16,2014-07-16,,Combat Shock,https://www.imdb.com/title/tt0090866/,movie,6.3,91,1984,"Drama, Thriller, War",3128,1984-12-31,Buddy Giovinazzo
930,tt0087100,2014-07-16,2014-07-16,,Crimes of Passion,https://www.imdb.com/title/tt0087100/,movie,6.4,107,1984,"Drama, Romance, Thriller",8051,1984-10-19,Ken Russell
931,tt0094320,2014-07-16,2014-07-16,,White of the Eye,https://www.imdb.com/title/tt0094320/,movie,6.1,110,1987,"Horror, Mystery, Thriller",2843,1987-06-19,Donald Cammell
932,tt0067588,2014-07-16,2014-07-16,,Play Misty for Me,https://www.imdb.com/title/tt0067588/,movie,6.9,102,1971,"Drama, Thriller",30530,1971-08-04,Clint Eastwood
933,tt0093010,2014-07-16,2014-07-16,,Fatal Attraction,https://www.imdb.com/title/tt0093010/,movie,6.9,119,1987,"Drama, Thriller",93051,1987-09-16,Adrian Lyne
934,tt0094035,2014-07-16,2014-07-16,,The Stepfather,https://www.imdb.com/title/tt0094035/,movie,6.7,89,1987,"Horror, Thriller",17279,1987-01-23,Joseph Ruben
935,tt0064300,2014-07-16,2014-07-16,,Un esercito di 5 uomini,https://www.imdb.com/title/tt0064300/,movie,6.6,105,1969,"Action, Adventure, Western",1710,1969-06-01,"Italo Zingarelli, Don Taylor"
936,tt0064116,2014-07-16,2014-07-16,,C'era una volta il West,https://www.imdb.com/title/tt0064116/,movie,8.5,165,1968,Western,340133,1968-12-20,Sergio Leone
937,tt0057443,2014-07-16,2014-07-16,,La ragazza che sapeva troppo,https://www.imdb.com/title/tt0057443/,movie,7.0,86,1963,"Comedy, Horror, Mystery, Romance, Thriller",5035,1963-02-14,Mario Bava
938,tt0058567,2014-07-16,2014-07-16,,6 donne per l'assassino,https://www.imdb.com/title/tt0058567/,movie,7.1,88,1964,"Crime, Horror, Mystery, Thriller",12218,1964-04-10,Mario Bava
939,tt0065143,2014-07-16,2014-07-16,,L'uccello dalle piume di cristallo,https://www.imdb.com/title/tt0065143/,movie,7.1,96,1970,"Horror, Mystery, Thriller",22926,1970-02-27,Dario Argento
940,tt0065761,2014-07-16,2014-07-16,,Il gatto a nove code,https://www.imdb.com/title/tt0065761/,movie,6.6,112,1971,"Horror, Mystery, Thriller",12465,1971-02-12,Dario Argento
941,tt0066735,2014-07-16,2014-07-16,,4 mosche di velluto grigio,https://www.imdb.com/title/tt0066735/,movie,6.5,104,1971,"Crime, Mystery, Thriller",9359,1971-12-17,Dario Argento
942,tt0073582,2014-07-16,2014-07-16,,Profondo rosso,https://www.imdb.com/title/tt0073582/,movie,7.5,127,1975,"Horror, Mystery, Thriller",40677,1975-03-07,Dario Argento
943,tt0084777,2014-07-16,2014-07-16,,Tenebre,https://www.imdb.com/title/tt0084777/,movie,7.0,101,1982,"Drama, Horror, Mystery, Thriller",25956,1982-10-27,Dario Argento
